"region","hustyp","upplåtelseform","år","Antal"
"Heby","specialbostäder","bostadsrätt","1996",0
"Heby","specialbostäder","bostadsrätt","1997",0
"Heby","specialbostäder","bostadsrätt","1998",0
"Heby","specialbostäder","bostadsrätt","1999",0
"Heby","specialbostäder","bostadsrätt","2000",0
"Heby","specialbostäder","bostadsrätt","2001",0
"Heby","specialbostäder","bostadsrätt","2002",0
"Heby","specialbostäder","bostadsrätt","2003",0
"Heby","specialbostäder","bostadsrätt","2004",0
"Heby","specialbostäder","bostadsrätt","2005",0
"Heby","specialbostäder","bostadsrätt","2006",0
"Heby","specialbostäder","bostadsrätt","2007",0
"Heby","specialbostäder","bostadsrätt","2008",0
"Heby","specialbostäder","bostadsrätt","2009",0
"Heby","specialbostäder","bostadsrätt","2010",0
"Heby","specialbostäder","bostadsrätt","2011",0
"Heby","specialbostäder","bostadsrätt","2012",0
"Heby","specialbostäder","bostadsrätt","2013",0
"Heby","specialbostäder","bostadsrätt","2014",0
"Heby","specialbostäder","bostadsrätt","2015",0
"Heby","specialbostäder","bostadsrätt","2016",0
"Heby","specialbostäder","bostadsrätt","2017",0
"Heby","specialbostäder","bostadsrätt","2018",0
"Heby","specialbostäder","bostadsrätt","2019",0
"Heby","specialbostäder","bostadsrätt","2020",0
"Heby","specialbostäder","bostadsrätt","2021",0
"Heby","specialbostäder","bostadsrätt","2022",0
"Heby","specialbostäder","bostadsrätt","2023",0
"Heby","specialbostäder","bostadsrätt","2024",0
"Heby","specialbostäder","äganderätt","1990",0
"Heby","specialbostäder","äganderätt","1991",0
"Heby","specialbostäder","äganderätt","1992",0
"Heby","specialbostäder","äganderätt","1993",0
"Heby","specialbostäder","äganderätt","1994",0
"Heby","specialbostäder","äganderätt","1995",0
"Heby","specialbostäder","äganderätt","1996",0
"Heby","specialbostäder","äganderätt","1997",0
"Heby","specialbostäder","äganderätt","1998",0
"Heby","specialbostäder","äganderätt","1999",0
"Heby","specialbostäder","äganderätt","2000",0
"Heby","specialbostäder","äganderätt","2001",0
"Heby","specialbostäder","äganderätt","2002",0
"Heby","specialbostäder","äganderätt","2003",0
"Heby","specialbostäder","äganderätt","2004",0
"Heby","specialbostäder","äganderätt","2005",0
"Heby","specialbostäder","äganderätt","2006",0
"Heby","specialbostäder","äganderätt","2007",0
"Heby","specialbostäder","äganderätt","2008",0
"Heby","specialbostäder","äganderätt","2009",0
"Heby","specialbostäder","äganderätt","2010",0
"Heby","specialbostäder","äganderätt","2011",0
"Heby","specialbostäder","äganderätt","2012",0
"Heby","specialbostäder","äganderätt","2013",0
"Heby","specialbostäder","äganderätt","2014",0
"Heby","specialbostäder","äganderätt","2015",0
"Heby","specialbostäder","äganderätt","2016",0
"Heby","specialbostäder","äganderätt","2017",0
"Heby","specialbostäder","äganderätt","2018",0
"Heby","specialbostäder","äganderätt","2019",0
"Heby","specialbostäder","äganderätt","2020",0
"Heby","specialbostäder","äganderätt","2021",0
"Heby","specialbostäder","äganderätt","2022",0
"Heby","specialbostäder","äganderätt","2023",0
"Heby","specialbostäder","äganderätt","2024",0
"Heby","specialbostäder","uppgift saknas","1990",0
"Heby","specialbostäder","uppgift saknas","1991",0
"Heby","specialbostäder","uppgift saknas","1992",0
"Heby","specialbostäder","uppgift saknas","1993",0
"Heby","specialbostäder","uppgift saknas","1994",0
"Heby","specialbostäder","uppgift saknas","1995",0
"Heby","specialbostäder","uppgift saknas","1996",0
"Heby","specialbostäder","uppgift saknas","1997",0
"Heby","specialbostäder","uppgift saknas","1998",0
"Heby","specialbostäder","uppgift saknas","1999",0
"Heby","specialbostäder","uppgift saknas","2000",0
"Heby","specialbostäder","uppgift saknas","2001",0
"Heby","specialbostäder","uppgift saknas","2002",0
"Heby","specialbostäder","uppgift saknas","2003",0
"Heby","specialbostäder","uppgift saknas","2004",0
"Heby","specialbostäder","uppgift saknas","2005",0
"Heby","specialbostäder","uppgift saknas","2006",0
"Heby","specialbostäder","uppgift saknas","2007",0
"Heby","specialbostäder","uppgift saknas","2008",0
"Heby","specialbostäder","uppgift saknas","2009",0
"Heby","specialbostäder","uppgift saknas","2010",0
"Heby","specialbostäder","uppgift saknas","2011",0
"Heby","specialbostäder","uppgift saknas","2012",0
"Heby","specialbostäder","uppgift saknas","2013",0
"Heby","specialbostäder","uppgift saknas","2014",0
"Heby","specialbostäder","uppgift saknas","2015",0
"Heby","specialbostäder","uppgift saknas","2016",0
"Heby","specialbostäder","uppgift saknas","2017",0
"Heby","specialbostäder","uppgift saknas","2018",0
"Heby","specialbostäder","uppgift saknas","2019",0
"Heby","specialbostäder","uppgift saknas","2020",0
"Heby","specialbostäder","uppgift saknas","2021",0
"Heby","specialbostäder","uppgift saknas","2022",0
"Heby","specialbostäder","uppgift saknas","2023",0
"Heby","specialbostäder","uppgift saknas","2024",0
"Tierp","småhus","hyresrätt","1990",413
"Tierp","småhus","hyresrätt","1991",412
"Tierp","småhus","hyresrätt","1992",412
"Tierp","småhus","hyresrätt","1993",405
"Tierp","småhus","hyresrätt","1994",397
"Tierp","småhus","hyresrätt","1995",390
"Tierp","småhus","hyresrätt","1996",383
"Tierp","småhus","hyresrätt","1997",376
"Tierp","småhus","hyresrätt","1998",369
"Tierp","småhus","hyresrätt","1999",362
"Tierp","småhus","hyresrätt","2000",355
"Tierp","småhus","hyresrätt","2001",348
"Tierp","småhus","hyresrätt","2002",340
"Tierp","småhus","hyresrätt","2003",333
"Tierp","småhus","hyresrätt","2004",326
"Tierp","småhus","hyresrätt","2005",319
"Tierp","småhus","hyresrätt","2006",312
"Tierp","småhus","hyresrätt","2007",305
"Tierp","småhus","hyresrätt","2008",298
"Tierp","småhus","hyresrätt","2009",290
"Tierp","småhus","hyresrätt","2010",283
"Tierp","småhus","hyresrätt","2011",276
"Tierp","småhus","hyresrätt","2012",269
"Tierp","småhus","hyresrätt","2013",269
"Tierp","småhus","hyresrätt","2014",260
"Tierp","småhus","hyresrätt","2015",253
"Tierp","småhus","hyresrätt","2016",255
"Tierp","småhus","hyresrätt","2017",254
"Tierp","småhus","hyresrätt","2018",255
"Tierp","småhus","hyresrätt","2019",267
"Tierp","småhus","hyresrätt","2020",266
"Tierp","småhus","hyresrätt","2021",267
"Tierp","småhus","hyresrätt","2022",270
"Tierp","småhus","hyresrätt","2023",272
"Tierp","småhus","hyresrätt","2024",284
"Tierp","småhus","bostadsrätt","1990",53
"Tierp","småhus","bostadsrätt","1991",104
"Tierp","småhus","bostadsrätt","1992",232
"Tierp","småhus","bostadsrätt","1993",234
"Tierp","småhus","bostadsrätt","1994",236
"Tierp","småhus","bostadsrätt","1995",238
"Tierp","småhus","bostadsrätt","1996",240
"Tierp","småhus","bostadsrätt","1997",242
"Tierp","småhus","bostadsrätt","1998",244
"Tierp","småhus","bostadsrätt","1999",246
"Tierp","småhus","bostadsrätt","2000",248
"Tierp","småhus","bostadsrätt","2001",250
"Tierp","småhus","bostadsrätt","2002",252
"Tierp","småhus","bostadsrätt","2003",254
"Tierp","småhus","bostadsrätt","2004",256
"Tierp","småhus","bostadsrätt","2005",258
"Tierp","småhus","bostadsrätt","2006",260
"Tierp","småhus","bostadsrätt","2007",262
"Tierp","småhus","bostadsrätt","2008",264
"Tierp","småhus","bostadsrätt","2009",266
"Tierp","småhus","bostadsrätt","2010",268
"Tierp","småhus","bostadsrätt","2011",270
"Tierp","småhus","bostadsrätt","2012",272
"Tierp","småhus","bostadsrätt","2013",272
"Tierp","småhus","bostadsrätt","2014",272
"Tierp","småhus","bostadsrätt","2015",272
"Tierp","småhus","bostadsrätt","2016",306
"Tierp","småhus","bostadsrätt","2017",306
"Tierp","småhus","bostadsrätt","2018",305
"Tierp","småhus","bostadsrätt","2019",306
"Tierp","småhus","bostadsrätt","2020",307
"Tierp","småhus","bostadsrätt","2021",307
"Tierp","småhus","bostadsrätt","2022",320
"Tierp","småhus","bostadsrätt","2023",320
"Tierp","småhus","bostadsrätt","2024",320
"Tierp","småhus","äganderätt","1990",5497
"Tierp","småhus","äganderätt","1991",5526
"Tierp","småhus","äganderätt","1992",5537
"Tierp","småhus","äganderätt","1993",5537
"Tierp","småhus","äganderätt","1994",5538
"Tierp","småhus","äganderätt","1995",5539
"Tierp","småhus","äganderätt","1996",5537
"Tierp","småhus","äganderätt","1997",5536
"Tierp","småhus","äganderätt","1998",5538
"Tierp","småhus","äganderätt","1999",5538
"Tierp","småhus","äganderätt","2000",5536
"Tierp","småhus","äganderätt","2001",5535
"Tierp","småhus","äganderätt","2002",5538
"Tierp","småhus","äganderätt","2003",5539
"Tierp","småhus","äganderätt","2004",5547
"Tierp","småhus","äganderätt","2005",5553
"Tierp","småhus","äganderätt","2006",5563
"Tierp","småhus","äganderätt","2007",5575
"Tierp","småhus","äganderätt","2008",5581
"Tierp","småhus","äganderätt","2009",5593
"Tierp","småhus","äganderätt","2010",5605
"Tierp","småhus","äganderätt","2011",5605
"Tierp","småhus","äganderätt","2012",5608
"Tierp","småhus","äganderätt","2013",5619
"Tierp","småhus","äganderätt","2014",5635
"Tierp","småhus","äganderätt","2015",5666
"Tierp","småhus","äganderätt","2016",5700
"Tierp","småhus","äganderätt","2017",5736
"Tierp","småhus","äganderätt","2018",5781
"Tierp","småhus","äganderätt","2019",5790
"Tierp","småhus","äganderätt","2020",5793
"Tierp","småhus","äganderätt","2021",5801
"Tierp","småhus","äganderätt","2022",5795
"Tierp","småhus","äganderätt","2023",5776
"Tierp","småhus","äganderätt","2024",5763
"Tierp","småhus","uppgift saknas","1990",0
"Tierp","småhus","uppgift saknas","1991",0
"Tierp","småhus","uppgift saknas","1992",0
"Tierp","småhus","uppgift saknas","1993",0
"Tierp","småhus","uppgift saknas","1994",0
"Tierp","småhus","uppgift saknas","1995",0
"Tierp","småhus","uppgift saknas","1996",0
"Tierp","småhus","uppgift saknas","1997",0
"Tierp","småhus","uppgift saknas","1998",0
"Tierp","småhus","uppgift saknas","1999",0
"Tierp","småhus","uppgift saknas","2000",0
"Tierp","småhus","uppgift saknas","2001",0
"Tierp","småhus","uppgift saknas","2002",0
"Tierp","småhus","uppgift saknas","2003",0
"Tierp","småhus","uppgift saknas","2004",0
"Tierp","småhus","uppgift saknas","2005",0
"Tierp","småhus","uppgift saknas","2006",0
"Tierp","småhus","uppgift saknas","2007",0
"Tierp","småhus","uppgift saknas","2008",0
"Tierp","småhus","uppgift saknas","2009",0
"Tierp","småhus","uppgift saknas","2010",0
"Tierp","småhus","uppgift saknas","2011",0
"Tierp","småhus","uppgift saknas","2012",0
"Tierp","småhus","uppgift saknas","2013",4
"Tierp","småhus","uppgift saknas","2014",6
"Tierp","småhus","uppgift saknas","2015",2
"Tierp","småhus","uppgift saknas","2016",2
"Tierp","småhus","uppgift saknas","2017",3
"Tierp","småhus","uppgift saknas","2018",3
"Tierp","småhus","uppgift saknas","2019",3
"Tierp","småhus","uppgift saknas","2020",4
"Tierp","småhus","uppgift saknas","2021",5
"Tierp","småhus","uppgift saknas","2022",4
"Tierp","småhus","uppgift saknas","2023",4
"Tierp","småhus","uppgift saknas","2024",5
"Tierp","flerbostadshus","hyresrätt","1990",2640
"Tierp","flerbostadshus","hyresrätt","1991",2670
"Tierp","flerbostadshus","hyresrätt","1992",2685
"Tierp","flerbostadshus","hyresrätt","1993",2752
"Tierp","flerbostadshus","hyresrätt","1994",2811
"Tierp","flerbostadshus","hyresrätt","1995",2839
"Tierp","flerbostadshus","hyresrätt","1996",2840
"Tierp","flerbostadshus","hyresrätt","1997",2843
"Tierp","flerbostadshus","hyresrätt","1998",2866
"Tierp","flerbostadshus","hyresrätt","1999",2869
"Tierp","flerbostadshus","hyresrätt","2000",2876
"Tierp","flerbostadshus","hyresrätt","2001",2893
"Tierp","flerbostadshus","hyresrätt","2002",2926
"Tierp","flerbostadshus","hyresrätt","2003",2933
"Tierp","flerbostadshus","hyresrätt","2004",2940
"Tierp","flerbostadshus","hyresrätt","2005",2948
"Tierp","flerbostadshus","hyresrätt","2006",2964
"Tierp","flerbostadshus","hyresrätt","2007",2971
"Tierp","flerbostadshus","hyresrätt","2008",2850
"Tierp","flerbostadshus","hyresrätt","2009",2858
"Tierp","flerbostadshus","hyresrätt","2010",2829
"Tierp","flerbostadshus","hyresrätt","2011",2837
"Tierp","flerbostadshus","hyresrätt","2012",2841
"Tierp","flerbostadshus","hyresrätt","2013",2440
"Tierp","flerbostadshus","hyresrätt","2014",2445
"Tierp","flerbostadshus","hyresrätt","2015",2489
"Tierp","flerbostadshus","hyresrätt","2016",2505
"Tierp","flerbostadshus","hyresrätt","2017",2622
"Tierp","flerbostadshus","hyresrätt","2018",2656
"Tierp","flerbostadshus","hyresrätt","2019",2654
"Tierp","flerbostadshus","hyresrätt","2020",2680
"Tierp","flerbostadshus","hyresrätt","2021",2721
"Tierp","flerbostadshus","hyresrätt","2022",2734
"Tierp","flerbostadshus","hyresrätt","2023",2803
"Tierp","flerbostadshus","hyresrätt","2024",2787
"Tierp","flerbostadshus","bostadsrätt","1990",617
"Tierp","flerbostadshus","bostadsrätt","1991",626
"Tierp","flerbostadshus","bostadsrätt","1992",671
"Tierp","flerbostadshus","bostadsrätt","1993",672
"Tierp","flerbostadshus","bostadsrätt","1994",673
"Tierp","flerbostadshus","bostadsrätt","1995",675
"Tierp","flerbostadshus","bostadsrätt","1996",676
"Tierp","flerbostadshus","bostadsrätt","1997",678
"Tierp","flerbostadshus","bostadsrätt","1998",679
"Tierp","flerbostadshus","bostadsrätt","1999",680
"Tierp","flerbostadshus","bostadsrätt","2000",682
"Tierp","flerbostadshus","bostadsrätt","2001",683
"Tierp","flerbostadshus","bostadsrätt","2002",684
"Tierp","flerbostadshus","bostadsrätt","2003",686
"Tierp","flerbostadshus","bostadsrätt","2004",687
"Tierp","flerbostadshus","bostadsrätt","2005",688
"Tierp","flerbostadshus","bostadsrätt","2006",690
"Tierp","flerbostadshus","bostadsrätt","2007",691
"Tierp","flerbostadshus","bostadsrätt","2008",693
"Tierp","flerbostadshus","bostadsrätt","2009",694
"Tierp","flerbostadshus","bostadsrätt","2010",698
"Tierp","flerbostadshus","bostadsrätt","2011",700
"Tierp","flerbostadshus","bostadsrätt","2012",706
"Tierp","flerbostadshus","bostadsrätt","2013",704
"Tierp","flerbostadshus","bostadsrätt","2014",704
"Tierp","flerbostadshus","bostadsrätt","2015",708
"Tierp","flerbostadshus","bostadsrätt","2016",708
"Tierp","flerbostadshus","bostadsrätt","2017",751
"Tierp","flerbostadshus","bostadsrätt","2018",751
"Tierp","flerbostadshus","bostadsrätt","2019",751
"Tierp","flerbostadshus","bostadsrätt","2020",810
"Tierp","flerbostadshus","bostadsrätt","2021",810
"Tierp","flerbostadshus","bostadsrätt","2022",805
"Tierp","flerbostadshus","bostadsrätt","2023",805
"Tierp","flerbostadshus","bostadsrätt","2024",824
"Tierp","flerbostadshus","äganderätt","1990",0
"Tierp","flerbostadshus","äganderätt","1991",0
"Tierp","flerbostadshus","äganderätt","1992",0
"Tierp","flerbostadshus","äganderätt","1993",0
"Tierp","flerbostadshus","äganderätt","1994",0
"Tierp","flerbostadshus","äganderätt","1995",0
"Tierp","flerbostadshus","äganderätt","1996",0
"Tierp","flerbostadshus","äganderätt","1997",0
"Tierp","flerbostadshus","äganderätt","1998",0
"Tierp","flerbostadshus","äganderätt","1999",0
"Tierp","flerbostadshus","äganderätt","2000",0
"Tierp","flerbostadshus","äganderätt","2001",0
"Tierp","flerbostadshus","äganderätt","2002",0
"Tierp","flerbostadshus","äganderätt","2003",0
"Tierp","flerbostadshus","äganderätt","2004",0
"Tierp","flerbostadshus","äganderätt","2005",0
"Tierp","flerbostadshus","äganderätt","2006",0
"Tierp","flerbostadshus","äganderätt","2007",0
"Tierp","flerbostadshus","äganderätt","2008",0
"Tierp","flerbostadshus","äganderätt","2009",0
"Tierp","flerbostadshus","äganderätt","2010",0
"Tierp","flerbostadshus","äganderätt","2011",0
"Tierp","flerbostadshus","äganderätt","2012",0
"Tierp","flerbostadshus","äganderätt","2013",0
"Tierp","flerbostadshus","äganderätt","2014",0
"Tierp","flerbostadshus","äganderätt","2015",0
"Tierp","flerbostadshus","äganderätt","2016",0
"Tierp","flerbostadshus","äganderätt","2017",0
"Tierp","flerbostadshus","äganderätt","2018",0
"Tierp","flerbostadshus","äganderätt","2019",0
"Tierp","flerbostadshus","äganderätt","2020",0
"Tierp","flerbostadshus","äganderätt","2021",0
"Tierp","flerbostadshus","äganderätt","2022",0
"Tierp","flerbostadshus","äganderätt","2023",0
"Tierp","flerbostadshus","äganderätt","2024",0
"Tierp","flerbostadshus","uppgift saknas","1990",0
"Tierp","flerbostadshus","uppgift saknas","1991",0
"Tierp","flerbostadshus","uppgift saknas","1992",0
"Tierp","flerbostadshus","uppgift saknas","1993",0
"Tierp","flerbostadshus","uppgift saknas","1994",0
"Tierp","flerbostadshus","uppgift saknas","1995",0
"Tierp","flerbostadshus","uppgift saknas","1996",0
"Tierp","flerbostadshus","uppgift saknas","1997",0
"Tierp","flerbostadshus","uppgift saknas","1998",0
"Tierp","flerbostadshus","uppgift saknas","1999",0
"Tierp","flerbostadshus","uppgift saknas","2000",0
"Tierp","flerbostadshus","uppgift saknas","2001",0
"Tierp","flerbostadshus","uppgift saknas","2002",0
"Tierp","flerbostadshus","uppgift saknas","2003",0
"Tierp","flerbostadshus","uppgift saknas","2004",0
"Tierp","flerbostadshus","uppgift saknas","2005",0
"Tierp","flerbostadshus","uppgift saknas","2006",0
"Tierp","flerbostadshus","uppgift saknas","2007",0
"Tierp","flerbostadshus","uppgift saknas","2008",0
"Tierp","flerbostadshus","uppgift saknas","2009",0
"Tierp","flerbostadshus","uppgift saknas","2010",0
"Tierp","flerbostadshus","uppgift saknas","2011",0
"Tierp","flerbostadshus","uppgift saknas","2012",0
"Tierp","flerbostadshus","uppgift saknas","2013",0
"Tierp","flerbostadshus","uppgift saknas","2014",0
"Tierp","flerbostadshus","uppgift saknas","2015",0
"Tierp","flerbostadshus","uppgift saknas","2016",0
"Tierp","flerbostadshus","uppgift saknas","2017",0
"Tierp","flerbostadshus","uppgift saknas","2018",0
"Tierp","flerbostadshus","uppgift saknas","2019",0
"Tierp","flerbostadshus","uppgift saknas","2020",0
"Tierp","flerbostadshus","uppgift saknas","2021",0
"Tierp","flerbostadshus","uppgift saknas","2022",0
"Tierp","flerbostadshus","uppgift saknas","2023",0
"Tierp","flerbostadshus","uppgift saknas","2024",0
"Tierp","övriga hus","hyresrätt","1990",0
"Tierp","övriga hus","hyresrätt","1991",0
"Tierp","övriga hus","hyresrätt","1992",0
"Tierp","övriga hus","hyresrätt","1993",0
"Tierp","övriga hus","hyresrätt","1994",0
"Tierp","övriga hus","hyresrätt","1995",0
"Tierp","övriga hus","hyresrätt","1996",0
"Tierp","övriga hus","hyresrätt","1997",0
"Tierp","övriga hus","hyresrätt","1998",0
"Tierp","övriga hus","hyresrätt","1999",0
"Tierp","övriga hus","hyresrätt","2000",0
"Tierp","övriga hus","hyresrätt","2001",0
"Tierp","övriga hus","hyresrätt","2002",0
"Tierp","övriga hus","hyresrätt","2003",0
"Tierp","övriga hus","hyresrätt","2004",0
"Tierp","övriga hus","hyresrätt","2005",0
"Tierp","övriga hus","hyresrätt","2006",0
"Tierp","övriga hus","hyresrätt","2007",0
"Tierp","övriga hus","hyresrätt","2008",0
"Tierp","övriga hus","hyresrätt","2009",0
"Tierp","övriga hus","hyresrätt","2010",0
"Tierp","övriga hus","hyresrätt","2011",0
"Tierp","övriga hus","hyresrätt","2012",0
"Tierp","övriga hus","hyresrätt","2013",129
"Tierp","övriga hus","hyresrätt","2014",159
"Tierp","övriga hus","hyresrätt","2015",164
"Tierp","övriga hus","hyresrätt","2016",168
"Tierp","övriga hus","hyresrätt","2017",171
"Tierp","övriga hus","hyresrätt","2018",166
"Tierp","övriga hus","hyresrätt","2019",161
"Tierp","övriga hus","hyresrätt","2020",161
"Tierp","övriga hus","hyresrätt","2021",166
"Tierp","övriga hus","hyresrätt","2022",168
"Tierp","övriga hus","hyresrätt","2023",169
"Tierp","övriga hus","hyresrätt","2024",167
"Tierp","övriga hus","bostadsrätt","1990",0
"Tierp","övriga hus","bostadsrätt","1991",0
"Tierp","övriga hus","bostadsrätt","1992",0
"Tierp","övriga hus","bostadsrätt","1993",0
"Tierp","övriga hus","bostadsrätt","1994",0
"Tierp","övriga hus","bostadsrätt","1995",0
"Tierp","övriga hus","bostadsrätt","1996",0
"Tierp","övriga hus","bostadsrätt","1997",0
"Tierp","övriga hus","bostadsrätt","1998",0
"Tierp","övriga hus","bostadsrätt","1999",0
"Tierp","övriga hus","bostadsrätt","2000",0
"Tierp","övriga hus","bostadsrätt","2001",0
"Tierp","övriga hus","bostadsrätt","2002",0
"Tierp","övriga hus","bostadsrätt","2003",0
"Tierp","övriga hus","bostadsrätt","2004",0
"Tierp","övriga hus","bostadsrätt","2005",0
"Tierp","övriga hus","bostadsrätt","2006",0
"Tierp","övriga hus","bostadsrätt","2007",0
"Tierp","övriga hus","bostadsrätt","2008",0
"Tierp","övriga hus","bostadsrätt","2009",0
"Tierp","övriga hus","bostadsrätt","2010",0
"Tierp","övriga hus","bostadsrätt","2011",0
"Tierp","övriga hus","bostadsrätt","2012",0
"Tierp","övriga hus","bostadsrätt","2013",0
"Tierp","övriga hus","bostadsrätt","2014",0
"Tierp","övriga hus","bostadsrätt","2015",0
"Tierp","övriga hus","bostadsrätt","2016",0
"Tierp","övriga hus","bostadsrätt","2017",0
"Tierp","övriga hus","bostadsrätt","2018",0
"Tierp","övriga hus","bostadsrätt","2019",0
"Tierp","övriga hus","bostadsrätt","2020",0
"Tierp","övriga hus","bostadsrätt","2021",0
"Tierp","övriga hus","bostadsrätt","2022",0
"Tierp","övriga hus","bostadsrätt","2023",0
"Tierp","övriga hus","bostadsrätt","2024",0
"Tierp","övriga hus","äganderätt","1990",0
"Tierp","övriga hus","äganderätt","1991",0
"Tierp","övriga hus","äganderätt","1992",0
"Tierp","övriga hus","äganderätt","1993",0
"Tierp","övriga hus","äganderätt","1994",0
"Tierp","övriga hus","äganderätt","1995",0
"Tierp","övriga hus","äganderätt","1996",0
"Tierp","övriga hus","äganderätt","1997",0
"Tierp","övriga hus","äganderätt","1998",0
"Tierp","övriga hus","äganderätt","1999",0
"Tierp","övriga hus","äganderätt","2000",0
"Tierp","övriga hus","äganderätt","2001",0
"Tierp","övriga hus","äganderätt","2002",0
"Tierp","övriga hus","äganderätt","2003",0
"Tierp","övriga hus","äganderätt","2004",0
"Tierp","övriga hus","äganderätt","2005",0
"Tierp","övriga hus","äganderätt","2006",0
"Tierp","övriga hus","äganderätt","2007",0
"Tierp","övriga hus","äganderätt","2008",0
"Tierp","övriga hus","äganderätt","2009",0
"Tierp","övriga hus","äganderätt","2010",0
"Tierp","övriga hus","äganderätt","2011",0
"Tierp","övriga hus","äganderätt","2012",0
"Tierp","övriga hus","äganderätt","2013",0
"Tierp","övriga hus","äganderätt","2014",0
"Tierp","övriga hus","äganderätt","2015",0
"Tierp","övriga hus","äganderätt","2016",0
"Tierp","övriga hus","äganderätt","2017",0
"Tierp","övriga hus","äganderätt","2018",0
"Tierp","övriga hus","äganderätt","2019",0
"Tierp","övriga hus","äganderätt","2020",0
"Tierp","övriga hus","äganderätt","2021",0
"Tierp","övriga hus","äganderätt","2022",0
"Tierp","övriga hus","äganderätt","2023",0
"Tierp","övriga hus","äganderätt","2024",0
"Tierp","övriga hus","uppgift saknas","1990",0
"Tierp","övriga hus","uppgift saknas","1991",0
"Tierp","övriga hus","uppgift saknas","1992",0
"Tierp","övriga hus","uppgift saknas","1993",0
"Tierp","övriga hus","uppgift saknas","1994",0
"Tierp","övriga hus","uppgift saknas","1995",0
"Tierp","övriga hus","uppgift saknas","1996",0
"Tierp","övriga hus","uppgift saknas","1997",0
"Tierp","övriga hus","uppgift saknas","1998",0
"Tierp","övriga hus","uppgift saknas","1999",0
"Tierp","övriga hus","uppgift saknas","2000",0
"Tierp","övriga hus","uppgift saknas","2001",0
"Tierp","övriga hus","uppgift saknas","2002",0
"Tierp","övriga hus","uppgift saknas","2003",0
"Tierp","övriga hus","uppgift saknas","2004",0
"Tierp","övriga hus","uppgift saknas","2005",0
"Tierp","övriga hus","uppgift saknas","2006",0
"Tierp","övriga hus","uppgift saknas","2007",0
"Tierp","övriga hus","uppgift saknas","2008",0
"Tierp","övriga hus","uppgift saknas","2009",0
"Tierp","övriga hus","uppgift saknas","2010",0
"Tierp","övriga hus","uppgift saknas","2011",0
"Tierp","övriga hus","uppgift saknas","2012",0
"Tierp","övriga hus","uppgift saknas","2013",0
"Tierp","övriga hus","uppgift saknas","2014",0
"Tierp","övriga hus","uppgift saknas","2015",0
"Tierp","övriga hus","uppgift saknas","2016",0
"Tierp","övriga hus","uppgift saknas","2017",0
"Tierp","övriga hus","uppgift saknas","2018",0
"Tierp","övriga hus","uppgift saknas","2019",0
"Tierp","övriga hus","uppgift saknas","2020",0
"Tierp","övriga hus","uppgift saknas","2021",0
"Tierp","övriga hus","uppgift saknas","2022",0
"Tierp","övriga hus","uppgift saknas","2023",0
"Tierp","övriga hus","uppgift saknas","2024",0
"Tierp","specialbostäder","hyresrätt","1990",0
"Tierp","specialbostäder","hyresrätt","1991",0
"Tierp","specialbostäder","hyresrätt","1992",0
"Tierp","specialbostäder","hyresrätt","1993",0
"Tierp","specialbostäder","hyresrätt","1994",0
"Tierp","specialbostäder","hyresrätt","1995",0
"Tierp","specialbostäder","hyresrätt","1996",0
"Tierp","specialbostäder","hyresrätt","1997",0
"Tierp","specialbostäder","hyresrätt","1998",0
"Tierp","specialbostäder","hyresrätt","1999",0
"Tierp","specialbostäder","hyresrätt","2000",0
"Tierp","specialbostäder","hyresrätt","2001",0
"Tierp","specialbostäder","hyresrätt","2002",0
"Tierp","specialbostäder","hyresrätt","2003",0
"Tierp","specialbostäder","hyresrätt","2004",0
"Tierp","specialbostäder","hyresrätt","2005",0
"Tierp","specialbostäder","hyresrätt","2006",0
"Tierp","specialbostäder","hyresrätt","2007",0
"Tierp","specialbostäder","hyresrätt","2008",0
"Tierp","specialbostäder","hyresrätt","2009",0
"Tierp","specialbostäder","hyresrätt","2010",0
"Tierp","specialbostäder","hyresrätt","2011",0
"Tierp","specialbostäder","hyresrätt","2012",0
"Tierp","specialbostäder","hyresrätt","2013",274
"Tierp","specialbostäder","hyresrätt","2014",282
"Tierp","specialbostäder","hyresrätt","2015",284
"Tierp","specialbostäder","hyresrätt","2016",288
"Tierp","specialbostäder","hyresrätt","2017",277
"Tierp","specialbostäder","hyresrätt","2018",278
"Tierp","specialbostäder","hyresrätt","2019",278
"Tierp","specialbostäder","hyresrätt","2020",335
"Tierp","specialbostäder","hyresrätt","2021",341
"Tierp","specialbostäder","hyresrätt","2022",341
"Tierp","specialbostäder","hyresrätt","2023",341
"Tierp","specialbostäder","hyresrätt","2024",341
"Tierp","specialbostäder","bostadsrätt","1990",0
"Tierp","specialbostäder","bostadsrätt","1991",0
"Tierp","specialbostäder","bostadsrätt","1992",0
"Tierp","specialbostäder","bostadsrätt","1993",0
"Tierp","specialbostäder","bostadsrätt","1994",0
"Tierp","specialbostäder","bostadsrätt","1995",0
"Tierp","specialbostäder","bostadsrätt","1996",0
"Tierp","specialbostäder","bostadsrätt","1997",0
"Tierp","specialbostäder","bostadsrätt","1998",0
"Tierp","specialbostäder","bostadsrätt","1999",0
"Tierp","specialbostäder","bostadsrätt","2000",0
"Tierp","specialbostäder","bostadsrätt","2001",0
"Tierp","specialbostäder","bostadsrätt","2002",0
"Tierp","specialbostäder","bostadsrätt","2003",0
"Tierp","specialbostäder","bostadsrätt","2004",0
"Tierp","specialbostäder","bostadsrätt","2005",0
"Tierp","specialbostäder","bostadsrätt","2006",0
